domain_label,l1_code,l1_name,ymyl,model_key,model_label,batch_size,focus_keyword,monthly_total,title_ko,search_intent,topic_angle,description
food,09,맛집·카페,False,scout,Groq Scout 17B,25,전포동고기집,990,"전포동 고기집 추천, 맛있는 고기 즐기기",review,review,전포동 고기집 추천과 맛있는 고기 즐기기
food,09,맛집·카페,False,scout,Groq Scout 17B,25,제주시연동맛집,990,"제주 연동 맛집 추천, 현지인이 선택한 곳",review,review,제주 연동 맛집 추천과 현지인의 선택
food,09,맛집·카페,False,scout,Groq Scout 17B,25,진주한식맛집,990,"진주 한식 맛집 추천, 전통적인 한식 즐기기",review,review,진주 한식 맛집 추천과 전통적인 한식 즐기기
food,09,맛집·카페,False,scout,Groq Scout 17B,25,풍동애니골맛집,990,"풍동 애니골 맛집 추천, 숲속에서 즐기는 식사",review,review,풍동 애니골 맛집 추천과 숲속에서 즐기는 식사
food,09,맛집·카페,False,scout,Groq Scout 17B,25,7번가피자포장할인,980,"7번가 피자 포장 할인 정보, 저렴하게 즐기기",info,tip,7번가 피자 포장 할인 정보와 저렴하게 즐기는 방법
food,09,맛집·카페,False,scout,Groq Scout 17B,25,강남술집추천,980,"강남 술집 추천, 밤에 즐기는 술 문화",review,review,강남 술집 추천과 밤에 즐기는 술 문화
food,09,맛집·카페,False,scout,Groq Scout 17B,25,강남역한우,980,"강남역 한우 맛집 추천, 고급스러운 식사",review,review,강남역 한우 맛집 추천과 고급스러운 식사
food,09,맛집·카페,False,scout,Groq Scout 17B,25,과천경마장맛집,980,"과천 경마장 맛집 추천, 경마와 함께 즐기는 식사",review,review,과천 경마장 맛집 추천과 경마와 함께 즐기는 식사
food,09,맛집·카페,False,scout,Groq Scout 17B,25,광주데이트코스,980,"광주 데이트 코스 추천, 연인과 함께 즐기기",howto,howto,광주 데이트 코스 추천과 연인과 함께 즐기는 방법
food,09,맛집·카페,False,scout,Groq Scout 17B,25,뉴서울CC맛집,980,"뉴서울 CC 맛집 추천, 골프와 함께 즐기는 식사",review,review,뉴서울 CC 맛집 추천과 골프와 함께 즐기는 식사
food,09,맛집·카페,False,scout,Groq Scout 17B,25,대전자양동맛집,980,"대전 자양동 맛집 추천, 지역 주민이 선택한 곳",review,review,대전 자양동 맛집 추천과 지역 주민의 선택
food,09,맛집·카페,False,scout,Groq Scout 17B,25,디저트추천,980,"디저트 추천, 달콤한 마무리 즐기기",review,review,디저트 추천과 달콤한 마무리 즐기기
food,09,맛집·카페,False,scout,Groq Scout 17B,25,롯데월드타워식당,980,"롯데월드 타워 식당 추천, 높은 곳에서 즐기는 식사",review,review,롯데월드 타워 식당 추천과 높은 곳에서 즐기는 식사
it,07,IT·테크,False,gemini,Gemini Flash Lite,10,챗지피티,13033800,챗지피티 활용법 초보자를 위한 단계별 가이드,howto,howto,챗지피티를 처음 시작하는 사용자를 위해 기본 개념부터 실무 활용 팁까지 상세히 설명합니다.
it,07,IT·테크,False,gemini,Gemini Flash Lite,10,챗GPT,4453400,챗GPT 유료 버전 vs 무료 버전 차이점과 선택 기준,compare,compare,챗GPT 무료 모델과 유료 구독 서비스의 성능 차이를 비교하여 나에게 맞는 버전을 선택하도록 돕습니다.
it,07,IT·테크,False,gemini,Gemini Flash Lite,10,비트코인시세,2195300,오늘의 비트코인시세 분석 및 시장 주요 변수 체크,info,issue,최근 비트코인시세 흐름을 분석하고 투자 시 반드시 확인해야 할 시장 지표를 정리합니다.
it,07,IT·테크,False,gemini,Gemini Flash Lite,10,CHATGPT,2135700,업무 효율 200% 높이는 CHATGPT 프롬프트 작성 꿀팁,howto,tip,CHATGPT를 활용해 업무 생산성을 극대화할 수 있는 효과적인 질문 작성법을 공유합니다.
it,07,IT·테크,False,gemini,Gemini Flash Lite,10,쳇지피티,1990300,쳇지피티 시작하기 전 꼭 알아야 할 주의사항과 보안 팁,checklist,start,쳇지피티 이용 시 개인정보 보호와 데이터 활용에 있어 주의해야 할 핵심 체크리스트를 제공합니다.
it,07,IT·테크,False,gemini,Gemini Flash Lite,10,쳇GPT,741800,최신 쳇GPT 업데이트 기능 총정리 및 활용 사례,news,issue,최근 업데이트된 쳇GPT의 새로운 기능들을 소개하고 실생활에서 어떻게 활용하는지 알아봅니다.
it,07,IT·테크,False,gemini,Gemini Flash Lite,10,리플시세,646400,리플시세 변동성 분석과 향후 전망 체크포인트,info,issue,리플시세의 최근 흐름과 가격에 영향을 주는 주요 이슈를 객관적으로 분석합니다.
it,07,IT·테크,False,gemini,Gemini Flash Lite,10,이더리움,506700,이더리움 블록체인 기술의 이해와 투자 가치 분석,info,tip,이더리움 생태계의 작동 원리와 차세대 블록체인으로서의 가치를 심층적으로 다룹니다.
it,07,IT·테크,False,gemini,Gemini Flash Lite,10,이더리움시세,432100,이더리움시세 추이와 시장 전문가들의 향후 예측,info,issue,이더리움시세의 장기적 흐름을 살펴보고 시장 전문가들이 주목하는 핵심 요인을 정리합니다.
it,07,IT·테크,False,gemini,Gemini Flash Lite,10,코인판,278900,코인판 커뮤니티 이용 시 주의할 점과 정보 선별법,checklist,tip,코인판 등 암호화폐 커뮤니티에서 쏟아지는 정보 중 옥석을 가려내는 노하우를 소개합니다.
it,07,IT·테크,False,gemini,Gemini Flash Lite,10,빗썸비트코인,263700,빗썸 비트코인 거래 방법 및 입출금 수수료 완벽 정리,howto,howto,빗썸 거래소에서 비트코인을 안전하게 거래하는 방법과 이용 시 주의사항을 안내합니다.
it,07,IT·테크,False,gemini,Gemini Flash Lite,10,도지코인,228100,"도지코인 최근 흐름과 향후 전망 분석, 투자 전 체크리스트",info,issue,도지코인의 시장 현황과 변동성 요인을 분석하여 투자자들이 고려해야 할 정보를 제공합니다.
it,07,IT·테크,False,gemini,Gemini Flash Lite,10,내일배움카드,162300,내일배움카드 신청 자격과 국비지원 교육 프로그램 활용법,howto,tip,내일배움카드 신청 대상 확인부터 교육 과정 수강 신청까지의 전체 과정을 상세히 설명합니다.
it,07,IT·테크,False,gemini,Gemini Flash Lite,10,노래방,160850,최신 노래방 기기 음향 설정 꿀팁과 인기 차트 확인법,info,tip,노래방에서 더 즐겁게 노래하기 위한 기기 설정법과 최신 인기곡 확인 방법을 소개합니다.
it,07,IT·테크,False,gemini,Gemini Flash Lite,10,코인시세,151900,실시간 코인시세 확인하는 가장 정확하고 빠른 사이트 추천,info,tip,변동성이 큰 코인시세를 실시간으로 파악할 수 있는 신뢰도 높은 플랫폼들을 비교 정리합니다.
it,07,IT·테크,False,gemini,Gemini Flash Lite,10,국민취업지원제도,108300,국민취업지원제도 1유형 2유형 차이점과 신청 방법 가이드,howto,howto,국민취업지원제도의 유형별 지원 내용과 본인에게 맞는 신청 자격을 확인하는 법을 다룹니다.
it,07,IT·테크,False,gemini,Gemini Flash Lite,10,타자연습,82300,"무료 타자연습 사이트 추천, 빠르고 정확하게 타자 속도 높이는 법",info,tip,한글 및 영문 타자 실력을 효율적으로 향상시킬 수 있는 무료 타자연습 서비스들을 소개합니다.
it,07,IT·테크,False,gemini,Gemini Flash Lite,10,도지코인시세,80240,도지코인시세 변동 요인과 기술적 분석 지표 활용하기,compare,issue,도지코인시세에 영향을 미치는 주요 지표와 시장 분석 방법을 초보자 눈높이에서 설명합니다.
it,07,IT·테크,False,gemini,Gemini Flash Lite,10,캐릭터,64100,"나만의 캐릭터 만들기, AI 툴을 활용한 디자인 제작 가이드",howto,start,최신 생성형 AI 기술을 활용하여 누구나 쉽게 독창적인 캐릭터를 제작하는 방법을 안내합니다.
it,07,IT·테크,False,gemini,Gemini Flash Lite,10,오픈AI,60500,"오픈AI가 바꾸는 미래 기술, 챗GPT 활용 사례와 최신 업데이트",info,issue,오픈AI의 최신 기술 동향과 우리 실생활에 적용되고 있는 AI 서비스들을 살펴봅니다.
it,07,IT·테크,False,gemini,Gemini Flash Lite,10,로지텍마우스,59700,"사무용부터 게이밍까지, 나에게 딱 맞는 로지텍마우스 추천 가이드",compare,compare,용도별로 인기 있는 로지텍마우스 모델들을 비교하고 선택 기준을 제시한다.
it,07,IT·테크,False,gemini,Gemini Flash Lite,10,무선이어폰,59600,"2024년 가성비부터 고음질까지, 실패 없는 무선이어폰 고르는 법",howto,tip,무선이어폰 구매 시 반드시 확인해야 할 성능 지표와 사용자별 추천 모델을 소개한다.
it,07,IT·테크,False,gemini,Gemini Flash Lite,10,블루투스스피커,59000,캠핑과 실내 인테리어를 완성하는 감성 블루투스스피커 베스트 5,compare,compare,디자인과 음질을 모두 잡은 인기 블루투스스피커 모델들을 상세히 비교 분석한다.
it,07,IT·테크,False,gemini,Gemini Flash Lite,10,SQLD,54600,비전공자도 한 달 만에 합격하는 SQLD 자격증 취득 공부법,howto,howto,SQLD 자격증 시험을 대비하기 위한 효율적인 학습 루틴과 필수 암기 포인트를 정리한다.
it,07,IT·테크,False,gemini,Gemini Flash Lite,10,블루투스이어폰,53200,"끊김 없는 연결과 노이즈 캔슬링, 최신 블루투스이어폰 실사용 리뷰",review,review,최신 블루투스이어폰의 주요 기능과 실제 사용 시 느낀 장단점을 솔직하게 리뷰한다.
it,07,IT·테크,False,gemini,Gemini Flash Lite,10,32인치QHD모니터,990,작업 효율을 높이는 32인치QHD모니터 선택 시 체크리스트,checklist,tip,"32인치QHD모니터를 구매하기 전 고려해야 할 패널 종류, 주사율, 색재현율을 체크한다."
it,07,IT·테크,False,gemini,Gemini Flash Lite,10,디지털화폐,990,우리의 일상을 바꿀 디지털화폐의 개념과 미래 전망 분석,info,issue,디지털화폐가 무엇인지 정의하고 금융 시장에 미칠 영향과 전망을 다룬다.
it,07,IT·테크,False,gemini,Gemini Flash Lite,10,무선모니터,990,"선 없는 깔끔한 데스크테리어, 무선모니터 활용법과 장단점",info,start,무선모니터의 작동 원리와 이를 활용해 깔끔한 작업 환경을 구성하는 방법을 알아본다.
it,07,IT·테크,False,gemini,Gemini Flash Lite,10,사진합성,990,초보자도 10분 만에 완성하는 자연스러운 사진합성 꿀팁,howto,howto,무료 툴을 활용하여 초보자도 쉽게 따라 할 수 있는 사진합성 기초 과정을 설명한다.
it,07,IT·테크,False,gemini,Gemini Flash Lite,10,시놀로지NAS,990,"데이터 백업부터 미디어 서버까지, 시놀로지NAS 초기 설정 완벽 가이드",howto,howto,시놀로지NAS를 처음 구매한 사용자를 위한 필수 초기 설정과 유용한 활용법을 안내한다.
it,07,IT·테크,False,gemini,Gemini Flash Lite,10,유튜브영상,990,조회수 올리는 유튜브영상 편집 전략과 필수 툴 가이드,howto,howto,초보자도 쉽게 따라 할 수 있는 유튜브영상 제작 프로세스와 편집 팁을 소개합니다.
it,07,IT·테크,False,gemini,Gemini Flash Lite,10,전기공사업,990,전기공사업 면허 등록 조건과 준비 서류 완벽 정리,checklist,tip,전기공사업 창업을 위해 반드시 확인해야 할 자본금 및 기술 인력 요건을 설명합니다.
it,07,IT·테크,False,gemini,Gemini Flash Lite,10,AI디자인,980,업무 효율 높여주는 최신 AI디자인 툴 5가지 추천,compare,compare,디자이너와 마케터가 활용하기 좋은 최신 AI디자인 생성 도구의 장단점을 비교합니다.
it,07,IT·테크,False,gemini,Gemini Flash Lite,10,무선카메라,980,가정용 무선카메라 설치 전 꼭 확인해야 할 체크리스트,checklist,tip,홈 보안을 위한 무선카메라 선택 기준과 올바른 설치 위치 선정 방법을 다룹니다.
it,07,IT·테크,False,gemini,Gemini Flash Lite,10,보안등,980,LED 보안등 교체 주기와 에너지 절감 효과 분석,info,issue,최신 LED 보안등 기술의 특징과 설치 시 기대할 수 있는 유지비 절감 효과를 알아봅니다.
it,07,IT·테크,False,gemini,Gemini Flash Lite,10,사운드바추천,980,홈시어터 입문을 위한 가격대별 사운드바추천 리스트,compare,compare,사용자의 환경과 예산에 맞춰 최적의 사운드를 구현할 수 있는 사운드바 모델을 추천합니다.
it,07,IT·테크,False,gemini,Gemini Flash Lite,10,가정IOT,970,"스마트홈의 시작, 편리한 생활을 위한 가정IOT 구축법",howto,start,가정IOT 시스템을 구성하는 필수 기기와 연동 방법을 초보자 눈높이에서 설명합니다.
it,07,IT·테크,False,gemini,Gemini Flash Lite,10,엣지컴퓨팅,970,"클라우드를 넘어선 미래 기술, 엣지컴퓨팅이란 무엇인가?",info,issue,데이터 처리 속도를 혁신하는 엣지컴퓨팅의 개념과 산업별 활용 사례를 정리합니다.
it,07,IT·테크,False,gemini,Gemini Flash Lite,10,가성비모니터,960,"사무용부터 게임용까지, 2024년형 가성비모니터 구매 가이드",compare,compare,가격과 성능을 모두 만족하는 가성비모니터 브랜드별 특징과 선택 기준을 제시합니다.
it,07,IT·테크,False,gemini,Gemini Flash Lite,10,저소음무선키보드,960,사무실 필수템! 타건감 좋은 저소음무선키보드 추천 TOP 3,review,review,조용한 사무 환경을 위한 저소음무선키보드의 실제 사용 후기와 장단점을 비교 분석합니다.
it,07,IT·테크,False,gemini,Gemini Flash Lite,10,AI소프트웨어,950,업무 효율을 2배 높여주는 필수 AI소프트웨어 추천 TOP 5,info,tip,실무에서 즉시 활용 가능한 생산성 향상 AI 소프트웨어의 종류와 특징을 소개합니다.
it,07,IT·테크,False,gemini,Gemini Flash Lite,10,CHATGPT사용법,950,초보자를 위한 완벽한 CHATGPT사용법: 질문 잘하는 법부터 활용 팁까지,howto,howto,ChatGPT를 처음 접하는 사용자를 위해 기본 기능과 효율적인 프롬프트 작성법을 안내합니다.
it,07,IT·테크,False,gemini,Gemini Flash Lite,10,MXMASTER,950,로지텍 MXMASTER 시리즈 비교: 나에게 맞는 사무용 마우스는?,compare,compare,MX Master 시리즈의 모델별 차이점과 작업 환경에 따른 선택 가이드를 제공합니다.
it,07,IT·테크,False,gemini,Gemini Flash Lite,10,WINDOWS,950,WINDOWS 최신 버전 설치 및 최적화 설정 가이드,howto,howto,윈도우 운영체제를 더욱 빠르고 쾌적하게 사용할 수 있는 설정 방법과 관리 팁을 정리합니다.
it,07,IT·테크,False,gemini,Gemini Flash Lite,10,야간대학원,950,직장인을 위한 야간대학원 진학 준비와 합격 전략,info,start,IT 직무 역량 강화를 위해 야간대학원 진학을 고민하는 직장인을 위한 준비 과정을 다룹니다.
it,07,IT·테크,False,gemini,Gemini Flash Lite,10,엡손복합기,950,가정 및 사무실용 엡손복합기 구매 전 체크리스트,checklist,tip,"엡손 복합기 구매 시 고려해야 할 유지비, 인쇄 속도, 무선 연결 기능 등을 체크합니다."
it,07,IT·테크,False,gemini,Gemini Flash Lite,10,웹하드추천,950,안전하고 빠른 대용량 파일 공유를 위한 웹하드추천 리스트,info,tip,보안성과 전송 속도가 검증된 웹하드 서비스를 비교하고 사용자 환경에 맞는 곳을 추천합니다.
