l1_code,l1_name,rank,candidate_keyword,norm_stem,monthly_pc,monthly_mobile,monthly_total,comp_idx,depth,source_seed,is_new,note
08,뷰티,25965,여드름패드,여드름패드,70,460,530,높음,1,08-skin-whitening-care|08-skin-elasticity-care|08-skin-dryness-care|08-sensitive-skin-care|08-oily-skin-care,Y,검색수 임계값(1000) 미달
08,뷰티,25966,요거트네일,요거트네일,70,460,530,높음,1,08-summer-skincare-tips|08-winter-skincare-tips|08-beauty-device|08-hair-removal|08-nail-art,Y,검색수 임계값(1000) 미달
08,뷰티,25967,인조손톱,인조손톱,90,440,530,높음,1,08-summer-skincare-tips|08-winter-skincare-tips|08-beauty-device|08-hair-removal|08-nail-art,Y,검색수 임계값(1000) 미달
09,맛집·카페,25968,1997동굴갈비,1997동굴갈비,40,490,530,낮음,1,09-incheon-food|09-handmade-coffee|09-gwangju-food|09-partyroom-cafe|09-gangwon-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,25969,경산시지맛집,경산시지맛집,40,490,530,높음,1,09-waiting-food|09-local-food|09-takeout-food|09-naengmyeon-food|09-kalguksu-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,25970,고급중식당,고급중식당,100,430,530,중간,1,09-snack-food|09-dining-food|09-family-food|09-night-food|09-delivery-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,25971,광주가족식사,광주가족식사,90,440,530,높음,1,09-incheon-food|09-handmade-coffee|09-gwangju-food|09-partyroom-cafe|09-gangwon-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,25972,광주상무지구한정식,광주상무지구한정식,70,460,530,높음,1,09-incheon-food|09-handmade-coffee|09-gwangju-food|09-partyroom-cafe|09-gangwon-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,25973,광화문고깃집,광화문고깃집,120,410,530,중간,1,09-dessert-cafe|09-myeongdong-food|09-sinchon-food|09-gwangjangdae-food|09-euljiro-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,25974,논현동룸식당,논현동룸식당,10,520,530,중간,1,09-jeonbuk-food|09-jeonnam-food|09-gyeongbuk-food|09-gyeongnam-food|09-gangnam-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,25975,대곡동맛집,대곡동맛집,60,470,530,높음,1,09-solo-food|09-daegu-food|09-brunch-cafe|09-daejeon-food|09-night-view-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,25976,대구조개구이무한리필,대구조개구이무한리필,40,490,530,중간,1,09-solo-food|09-daegu-food|09-brunch-cafe|09-daejeon-food|09-night-view-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,25977,대왕비빔밥,대왕비빔밥,60,470,530,중간,1,09-dessert-cafe|09-myeongdong-food|09-sinchon-food|09-gwangjangdae-food|09-euljiro-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,25978,대전고급식당,대전고급식당,90,440,530,높음,1,09-solo-food|09-daegu-food|09-brunch-cafe|09-daejeon-food|09-night-view-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,25979,마두동맛집,마두동맛집,60,470,530,높음,1,09-mokdong-food|09-sangam-food|09-yeouido-food|09-pangyo-food|09-ilsan-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,25980,밀면의법칙,밀면의법칙,50,480,530,낮음,1,09-waiting-food|09-local-food|09-takeout-food|09-naengmyeon-food|09-kalguksu-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,25981,배달카페,배달카페,120,410,530,높음,1,09-dessert-cafe|09-myeongdong-food|09-sinchon-food|09-gwangjangdae-food|09-euljiro-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,25982,버거맛집,버거맛집,70,460,530,높음,1,09-pizza-food|09-hamburger-food|09-pasta-food|09-tteokbokki-food|09-gopchang-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,25983,부천대게,부천대게,70,460,530,중간,1,09-pizza-food|09-hamburger-food|09-pasta-food|09-tteokbokki-food|09-gopchang-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,25984,분당철판요리,분당철판요리,90,440,530,중간,1,09-bundang-food|09-bakery-cafe|09-rooftop-cafe|09-pet-cafe|09-view-cafe,Y,검색수 임계값(1000) 미달
09,맛집·카페,25985,선릉역근처맛집,선릉역근처맛집,110,420,530,높음,1,09-jeonbuk-food|09-jeonnam-food|09-gyeongbuk-food|09-gyeongnam-food|09-gangnam-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,25986,선릉역초밥,선릉역초밥,120,410,530,높음,1,09-seoul-food|09-cafe-recommend|09-busan-food|09-date-course|09-gyeonggi-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,25987,수도권글램핑,수도권글램핑,140,390,530,높음,1,09-seoul-food|09-cafe-recommend|09-busan-food|09-date-course|09-gyeonggi-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,25988,안면도놀거리,안면도놀거리,120,410,530,높음,1,09-seoul-food|09-cafe-recommend|09-busan-food|09-date-course|09-gyeonggi-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,25989,안양스테이크,안양스테이크,50,480,530,높음,1,09-bundang-food|09-bakery-cafe|09-rooftop-cafe|09-pet-cafe|09-view-cafe,Y,검색수 임계값(1000) 미달
09,맛집·카페,25990,애월해안도로맛집,애월해안도로맛집,50,480,530,높음,1,09-jeju-food|09-ulsan-food|09-sejong-food|09-chungbuk-food|09-chungnam-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,25991,여의도역점심,여의도역점심,190,340,530,높음,1,09-mokdong-food|09-sangam-food|09-yeouido-food|09-pangyo-food|09-ilsan-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,25992,여의도일식맛집,여의도일식맛집,80,450,530,높음,1,09-japanese-food|09-chinese-food|09-western-food|09-meat-food|09-seafood-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,25993,연남동소개팅,연남동소개팅,130,400,530,높음,1,09-hongdae-food|09-seongsu-food|09-jamsil-food|09-itaewon-food|09-korean-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,25994,완정맛집,완정맛집,30,500,530,높음,1,09-incheon-food|09-handmade-coffee|09-gwangju-food|09-partyroom-cafe|09-gangwon-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,25995,용봉지구맛집,용봉지구맛집,70,460,530,높음,1,09-incheon-food|09-handmade-coffee|09-gwangju-food|09-partyroom-cafe|09-gangwon-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,25996,울산김치찌개맛집,울산김치찌개맛집,40,490,530,높음,1,09-jeju-food|09-ulsan-food|09-sejong-food|09-chungbuk-food|09-chungnam-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,25997,울산남구점심맛집,울산남구점심맛집,70,460,530,높음,1,09-jeju-food|09-ulsan-food|09-sejong-food|09-chungbuk-food|09-chungnam-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,25998,익산시맛집,익산시맛집,90,440,530,높음,1,09-jeonbuk-food|09-jeonnam-food|09-gyeongbuk-food|09-gyeongnam-food|09-gangnam-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,25999,일산장항동맛집,일산장항동맛집,50,480,530,중간,1,09-mokdong-food|09-sangam-food|09-yeouido-food|09-pangyo-food|09-ilsan-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,26000,일산중산동맛집,일산중산동맛집,80,450,530,중간,1,09-mokdong-food|09-sangam-food|09-yeouido-food|09-pangyo-food|09-ilsan-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,26001,일산코스요리,일산코스요리,110,420,530,중간,1,09-mokdong-food|09-sangam-food|09-yeouido-food|09-pangyo-food|09-ilsan-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,26002,잠실데이트코스,잠실데이트코스,150,380,530,높음,1,09-hongdae-food|09-seongsu-food|09-jamsil-food|09-itaewon-food|09-korean-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,26003,제주시갈치구이,제주시갈치구이,20,510,530,높음,1,09-jeju-food|09-ulsan-food|09-sejong-food|09-chungbuk-food|09-chungnam-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,26004,종로3가가볼만한곳,종로3가가볼만한곳,50,480,530,높음,1,09-dessert-cafe|09-myeongdong-food|09-sinchon-food|09-gwangjangdae-food|09-euljiro-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,26005,진주이현동맛집,진주이현동맛집,40,490,530,중간,1,09-waiting-food|09-local-food|09-takeout-food|09-naengmyeon-food|09-kalguksu-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,26006,추억의간식,추억의간식,120,410,530,높음,1,09-dessert-cafe|09-myeongdong-food|09-sinchon-food|09-gwangjangdae-food|09-euljiro-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,26007,캐슬파인맛집,캐슬파인맛집,70,460,530,중간,1,09-waiting-food|09-local-food|09-takeout-food|09-naengmyeon-food|09-kalguksu-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,26008,피자프랜차이즈,피자프랜차이즈,170,360,530,높음,1,09-pizza-food|09-hamburger-food|09-pasta-food|09-tteokbokki-food|09-gopchang-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,26009,한식코스요리,한식코스요리,80,450,530,높음,1,09-jeonbuk-food|09-jeonnam-food|09-gyeongbuk-food|09-gyeongnam-food|09-gangnam-food,Y,검색수 임계값(1000) 미달
10,요리·푸드,26010,꼬마김밥김,꼬마김밥김,70,460,530,높음,1,10-steak-recipe|10-sandwich-recipe|10-soup-recipe|10-side-dish-recipe|10-kimbap-making,Y,검색수 임계값(1000) 미달
10,요리·푸드,26011,샐러드토핑,샐러드토핑,140,390,530,높음,1,10-pork-recipe|10-rice-recipe|10-snack-recipe|10-salad-recipe|10-pasta-recipe,Y,검색수 임계값(1000) 미달
10,요리·푸드,26012,설탕공예,설탕공예,80,450,530,높음,1,10-restaurant-review|10-cooking-tips|10-dessert-making|10-food-trend|10-vegetarian-recipe,Y,검색수 임계값(1000) 미달
10,요리·푸드,26013,아이생일파티,아이생일파티,60,470,530,높음,1,10-meat-cooking|10-seafood-cooking|10-baking-guide|10-asian-cuisine|10-home-party-food,Y,검색수 임계값(1000) 미달
10,요리·푸드,26014,전주반찬가게,전주반찬가게,50,480,530,높음,1,10-steak-recipe|10-sandwich-recipe|10-soup-recipe|10-side-dish-recipe|10-kimbap-making,Y,검색수 임계값(1000) 미달
10,요리·푸드,26015,캠핑장음식,캠핑장음식,160,370,530,높음,1,10-meat-cooking|10-seafood-cooking|10-baking-guide|10-asian-cuisine|10-home-party-food,Y,검색수 임계값(1000) 미달
11,여행,26016,2030여행,2030여행,140,390,530,높음,1,11-airport-guide|11-duty-free-shopping|11-family-trip|11-solo-travel|11-couple-trip,Y,검색수 임계값(1000) 미달
11,여행,26017,2박3일제주도여행,2박3일제주도여행,100,430,530,높음,1,11-domestic-travel|11-overseas-travel|11-travel-photography|11-travel-safety|11-jeju-trip,Y,검색수 임계값(1000) 미달
11,여행,26018,8월시드니,8월시드니,130,400,530,높음,1,11-philippines-trip|11-australia-trip|11-canada-trip|11-hongkong-trip|11-macao-trip,Y,검색수 임계값(1000) 미달
11,여행,26019,거문도백도,거문도백도,70,460,530,중간,1,11-busan-trip|11-gangwon-trip|11-gyeongju-trip|11-jeonju-trip|11-yeosu-trip,Y,검색수 임계값(1000) 미달
11,여행,26020,그랑베이,그랑베이,80,450,530,중간,1,11-busan-trip|11-gangwon-trip|11-gyeongju-trip|11-jeonju-trip|11-yeosu-trip,Y,검색수 임계값(1000) 미달
11,여행,26021,뉴질랜드북섬,뉴질랜드북섬,140,390,530,높음,1,11-philippines-trip|11-australia-trip|11-canada-trip|11-hongkong-trip|11-macao-trip,Y,검색수 임계값(1000) 미달
11,여행,26022,대만2박3일패키지,대만2박3일패키지,90,440,530,높음,1,11-japan-trip|11-thailand-trip|11-vietnam-trip|11-taiwan-trip|11-europe-trip,Y,검색수 임계값(1000) 미달
11,여행,26023,대만지우펀투어,대만지우펀투어,120,410,530,높음,1,11-japan-trip|11-thailand-trip|11-vietnam-trip|11-taiwan-trip|11-europe-trip,Y,검색수 임계값(1000) 미달
11,여행,26024,도깨비여행,도깨비여행,120,410,530,중간,1,11-airport-guide|11-duty-free-shopping|11-family-trip|11-solo-travel|11-couple-trip,Y,검색수 임계값(1000) 미달
11,여행,26025,마카오3박4일,마카오3박4일,130,400,530,높음,1,11-philippines-trip|11-australia-trip|11-canada-trip|11-hongkong-trip|11-macao-trip,Y,검색수 임계값(1000) 미달
11,여행,26026,몽골4박5일패키지,몽골4박5일패키지,140,390,530,높음,1,11-mongolia-travel|11-monthly-stay|11-north-europe-travel|11-swiss-travel|11-turkiye-travel,Y,검색수 임계값(1000) 미달
11,여행,26027,몽골8월여행,몽골8월여행,130,400,530,높음,1,11-mongolia-travel|11-monthly-stay|11-north-europe-travel|11-swiss-travel|11-turkiye-travel,Y,검색수 임계값(1000) 미달
11,여행,26028,몽골가족여행,몽골가족여행,110,420,530,높음,1,11-mongolia-travel|11-monthly-stay|11-north-europe-travel|11-swiss-travel|11-turkiye-travel,Y,검색수 임계값(1000) 미달
11,여행,26029,몽골숙소,몽골숙소,130,400,530,높음,1,11-mongolia-travel|11-monthly-stay|11-north-europe-travel|11-swiss-travel|11-turkiye-travel,Y,검색수 임계값(1000) 미달
11,여행,26030,몽골여행사,몽골여행사,180,350,530,높음,1,11-mongolia-travel|11-monthly-stay|11-north-europe-travel|11-swiss-travel|11-turkiye-travel,Y,검색수 임계값(1000) 미달
11,여행,26031,미국여행지추천,미국여행지추천,100,430,530,높음,1,11-usa-trip|11-travel-visa|11-currency-exchange|11-esim-guide|11-rental-car-travel,Y,검색수 임계값(1000) 미달
11,여행,26032,바른투어내몽골,바른투어내몽골,50,480,530,중간,1,11-mongolia-travel|11-monthly-stay|11-north-europe-travel|11-swiss-travel|11-turkiye-travel,Y,검색수 임계값(1000) 미달
11,여행,26033,사우나추천,사우나추천,60,470,530,높음,1,11-day-trip|11-train-trip|11-hotel-vacation|11-layover-airport|11-travel-insurance,Y,검색수 임계값(1000) 미달
11,여행,26034,스페인비행기표,스페인비행기표,90,440,530,높음,1,11-spain-trip|11-italy-trip|11-france-trip|11-uk-trip|11-winter-overseas-trip,Y,검색수 임계값(1000) 미달
11,여행,26035,싱가폴여행코스,싱가폴여행코스,170,360,530,높음,1,11-passport-issuance|11-flight-reservation|11-accommodation-reservation|11-travel-expenses|11-singapore-trip,Y,검색수 임계값(1000) 미달
11,여행,26036,여수한달살기,여수한달살기,110,420,530,높음,1,11-busan-trip|11-gangwon-trip|11-gyeongju-trip|11-jeonju-trip|11-yeosu-trip,Y,검색수 임계값(1000) 미달
11,여행,26037,연안부두낚시배,연안부두낚시배,90,440,530,높음,1,11-day-trip|11-train-trip|11-hotel-vacation|11-layover-airport|11-travel-insurance,Y,검색수 임계값(1000) 미달
11,여행,26038,영어강의,영어강의,130,400,530,높음,1,11-travel-apps|11-packing-tips|11-travel-phrases|11-attraction-reservation|11-local-transportation,Y,검색수 임계값(1000) 미달
11,여행,26039,워싱턴DC여행,워싱턴DC여행,140,390,530,높음,1,11-usa-trip|11-travel-visa|11-currency-exchange|11-esim-guide|11-rental-car-travel,Y,검색수 임계값(1000) 미달
11,여행,26040,이탈리아직항,이탈리아직항,120,410,530,높음,1,11-spain-trip|11-italy-trip|11-france-trip|11-uk-trip|11-winter-overseas-trip,Y,검색수 임계값(1000) 미달
11,여행,26041,전주한옥마을여행,전주한옥마을여행,160,370,530,높음,1,11-domestic-travel|11-overseas-travel|11-travel-photography|11-travel-safety|11-jeju-trip,Y,검색수 임계값(1000) 미달
11,여행,26042,정동진해돋이,정동진해돋이,70,460,530,높음,1,11-airport-guide|11-duty-free-shopping|11-family-trip|11-solo-travel|11-couple-trip,Y,검색수 임계값(1000) 미달
11,여행,26043,제주투어패키지,제주투어패키지,60,470,530,높음,1,11-domestic-travel|11-overseas-travel|11-travel-photography|11-travel-safety|11-jeju-trip,Y,검색수 임계값(1000) 미달
11,여행,26044,캐나다관광지,캐나다관광지,140,390,530,높음,1,11-philippines-trip|11-australia-trip|11-canada-trip|11-hongkong-trip|11-macao-trip,Y,검색수 임계값(1000) 미달
11,여행,26045,튀르키예자유여행,튀르키예자유여행,160,370,530,높음,1,11-mongolia-travel|11-monthly-stay|11-north-europe-travel|11-swiss-travel|11-turkiye-travel,Y,검색수 임계값(1000) 미달
11,여행,26046,파리여행경비,파리여행경비,60,470,530,높음,1,11-spain-trip|11-italy-trip|11-france-trip|11-uk-trip|11-winter-overseas-trip,Y,검색수 임계값(1000) 미달
