l3_id,l2_id,l1_code,l3_slug,focus_keyword,title_ko,topic_angle,seo_format
43-discipline-수면교육-훈육발달-14,43-discipline,43,cost-plan-14,수면교육 훈육·발달,"수면교육 훈육·발달, 최신 정리",budget,summary
43-discipline-수능-훈육발달-15,43-discipline,43,by-age-15,수능 훈육·발달,"수능 훈육·발달 vs 온라인 강의, 어떤 것이 더 좋을까",age,vs
43-discipline-초등-훈육발달-16,43-discipline,43,pet-safety-16,초등 훈육·발달,"초등 훈육·발달 vs 온라인 강의, 어떤 것이 더 좋을까",safety,vs
43-discipline-한부모-훈육발달-17,43-discipline,43,prep-17,한부모 훈육·발달,"한부모 훈육·발달, 얼마나 걸릴까?",prep,ask
43-discipline-학원-훈육발달-18,43-discipline,43,prep-18,학원 훈육·발달,"학원 훈육·발달 vs 온라인 강의, 어떤 것이 더 좋을까",prep,vs
43-twin-multiple-어린이집-쌍둥이다태아-01,43-twin-multiple,43,pet-safety-01,어린이집 쌍둥이·다태아,"어린이집 쌍둥이·다태아 vs 온라인 강의, 어떤 것이 더 좋을까",safety,vs
43-twin-multiple-다둥이-쌍둥이다태아-02,43-twin-multiple,43,by-age-02,다둥이 쌍둥이·다태아,다둥이 쌍둥이·다태아 | 핵심 총정리,age,pipe
43-twin-multiple-쌍둥이-쌍둥이다태아-03,43-twin-multiple,43,prep-03,쌍둥이 쌍둥이·다태아,"쌍둥이 쌍둥이·다태아 vs 전문가 도움, 어떤 것이 더 좋을까",prep,vs
43-twin-multiple-수면교육-쌍둥이다태아-04,43-twin-multiple,43,twin-04,수면교육 쌍둥이·다태아,"수면교육 쌍둥이·다태아 vs 전문가 도움, 어떤 것이 더 좋을까",family,vs
43-twin-multiple-수능-쌍둥이다태아-05,43-twin-multiple,43,school-hospital-05,수능 쌍둥이·다태아,"수능 쌍둥이·다태아, 최신 정리",institution,summary
43-twin-multiple-초등-쌍둥이다태아-06,43-twin-multiple,43,burnout-parent-06,초등 쌍둥이·다태아,초등 쌍둥이·다태아 | 꿀팁 모음,burnout,pipe
43-twin-multiple-한부모-쌍둥이다태아-07,43-twin-multiple,43,pet-safety-07,한부모 쌍둥이·다태아,"한부모 쌍둥이·다태아, 알아두면 충분할까?",safety,ask
43-twin-multiple-학원-쌍둥이다태아-08,43-twin-multiple,43,prep-08,학원 쌍둥이·다태아,"학원 쌍둥이·다태아, 핵심 총정리",prep,summary
43-twin-multiple-신생아-쌍둥이다태아-09,43-twin-multiple,43,couple-parent-09,신생아 쌍둥이·다태아,"신생아 쌍둥이·다태아, 알아두면 충분할까?",couple,ask
43-twin-multiple-워킹맘-쌍둥이다태아-10,43-twin-multiple,43,cost-plan-10,워킹맘 쌍둥이·다태아,"워킹맘 쌍둥이·다태아, 꿀팁 모음",budget,summary
43-twin-multiple-아기띠-쌍둥이다태아-11,43-twin-multiple,43,cost-plan-11,아기띠 쌍둥이·다태아,아기띠 쌍둥이·다태아 | 완벽 가이드,budget,pipe
43-twin-multiple-반려견-쌍둥이다태아-12,43-twin-multiple,43,couple-parent-12,반려견 쌍둥이·다태아,"반려견 쌍둥이·다태아, 꿀팁 모음",couple,summary
43-twin-multiple-중등-쌍둥이다태아-13,43-twin-multiple,43,twin-13,중등 쌍둥이·다태아,"중등 쌍둥이·다태아, 핵심 총정리",family,summary
43-twin-multiple-입양-쌍둥이다태아-14,43-twin-multiple,43,school-hospital-14,입양 쌍둥이·다태아,입양 쌍둥이·다태아 | 최신 정리,institution,pipe
43-twin-multiple-방학-쌍둥이다태아-15,43-twin-multiple,43,burnout-parent-15,방학 쌍둥이·다태아,"방학 쌍둥이·다태아, 완벽 가이드",burnout,summary
43-twin-multiple-돌-전-쌍둥이다태아-16,43-twin-multiple,43,pet-safety-16,돌 전 쌍둥이·다태아,돌 전 쌍둥이·다태아 | 최신 정리,safety,pipe
43-twin-multiple-워킹대디-쌍둥이다태아-17,43-twin-multiple,43,grandparent-17,워킹대디 쌍둥이·다태아,"워킹대디 쌍둥이·다태아, 완벽 가이드",extended,summary
43-twin-multiple-유모차-쌍둥이다태아-18,43-twin-multiple,43,cost-plan-18,유모차 쌍둥이·다태아,"유모차 쌍둥이·다태아, 최신 정리",budget,summary
44-elementary-수면교육-초등-01,44-elementary,44,by-age-01,수면교육 초등,"수면교육 초등 vs 전문가 도움, 어떤 것이 더 좋을까",age,vs
44-elementary-수능-초등-02,44-elementary,44,burnout-parent-02,수능 초등,수능 초등 | 최신 정리,burnout,pipe
44-elementary-초등-초등-03,44-elementary,44,cost-plan-03,초등 초등,"초등 초등, 알아두면 충분할까?",budget,ask
44-elementary-한부모-초등-04,44-elementary,44,twin-04,한부모 초등,"한부모 초등, 완벽 가이드",family,summary
44-elementary-학원-초등-05,44-elementary,44,couple-parent-05,학원 초등,학원 초등 | 꿀팁 모음,couple,pipe
44-elementary-신생아-초등-06,44-elementary,44,burnout-parent-06,신생아 초등,신생아 초등 | 꿀팁 모음,burnout,pipe
44-elementary-워킹맘-초등-07,44-elementary,44,couple-parent-07,워킹맘 초등,"워킹맘 초등, 꿀팁 모음",couple,summary
44-elementary-아기띠-초등-08,44-elementary,44,prep-08,아기띠 초등,"아기띠 초등, 초보자도 가능할까?",prep,ask
44-elementary-반려견-초등-09,44-elementary,44,by-age-09,반려견 초등,"반려견 초등, 얼마나 걸릴까?",age,ask
44-elementary-중등-초등-10,44-elementary,44,twin-10,중등 초등,"중등 초등, 얼마나 걸릴까?",family,ask
44-elementary-입양-초등-11,44-elementary,44,grandparent-11,입양 초등,"입양 초등, 알아두면 충분할까?",extended,ask
44-elementary-방학-초등-12,44-elementary,44,pet-safety-12,방학 초등,"방학 초등, 얼마나 걸릴까?",safety,ask
44-elementary-돌-전-초등-13,44-elementary,44,first-time-13,돌 전 초등,"돌 전 초등, 완벽 가이드",first,summary
44-elementary-워킹대디-초등-14,44-elementary,44,cost-plan-14,워킹대디 초등,"워킹대디 초등, 알아두면 충분할까?",budget,ask
44-elementary-유모차-초등-15,44-elementary,44,first-time-15,유모차 초등,"유모차 초등, 꿀팁 모음",first,summary
44-elementary-반려묘-초등-16,44-elementary,44,school-hospital-16,반려묘 초등,"반려묘 초등, 꿀팁 모음",institution,summary
44-elementary-고등-초등-17,44-elementary,44,cost-plan-17,고등 초등,고등 초등 | 완벽 가이드,budget,pipe
44-elementary-이유식-초등-18,44-elementary,44,by-age-18,이유식 초등,"이유식 초등, 최신 정리",age,summary
44-middle-high-돌-전-중고등-01,44-middle-high,44,couple-parent-01,돌 전 중·고등,"돌 전 중·고등, 알아두면 충분할까?",couple,ask
44-middle-high-워킹대디-중고등-02,44-middle-high,44,prep-02,워킹대디 중·고등,워킹대디 중·고등 | 꿀팁 모음,prep,pipe
44-middle-high-유모차-중고등-03,44-middle-high,44,twin-03,유모차 중·고등,유모차 중·고등 | 꿀팁 모음,family,pipe
44-middle-high-반려묘-중고등-04,44-middle-high,44,by-age-04,반려묘 중·고등,"반려묘 중·고등, 완벽 가이드",age,summary
44-middle-high-고등-중고등-05,44-middle-high,44,prep-05,고등 중·고등,고등 중·고등 | 최신 정리,prep,pipe
44-middle-high-이유식-중고등-06,44-middle-high,44,by-age-06,이유식 중·고등,"이유식 중·고등, 꿀팁 모음",age,summary
44-middle-high-입학-중고등-07,44-middle-high,44,pet-safety-07,입학 중·고등,"입학 중·고등 vs 온라인 강의, 어떤 것이 더 좋을까",safety,vs
44-middle-high-만-2세-중고등-08,44-middle-high,44,grandparent-08,만 2세 중·고등,만 2세 중·고등 | 꿀팁 모음,extended,pipe
44-middle-high-조부모-중고등-09,44-middle-high,44,twin-09,조부모 중·고등,"조부모 중·고등 vs 온라인 강의, 어떤 것이 더 좋을까",family,vs
44-middle-high-어린이집-중고등-10,44-middle-high,44,first-time-10,어린이집 중·고등,"어린이집 중·고등, 알아두면 충분할까?",first,ask
44-middle-high-다둥이-중고등-11,44-middle-high,44,burnout-parent-11,다둥이 중·고등,"다둥이 중·고등 vs 온라인 강의, 어떤 것이 더 좋을까",burnout,vs
44-middle-high-쌍둥이-중고등-12,44-middle-high,44,couple-parent-12,쌍둥이 중·고등,쌍둥이 중·고등 | 꿀팁 모음,couple,pipe
44-middle-high-수면교육-중고등-13,44-middle-high,44,cost-plan-13,수면교육 중·고등,"수면교육 중·고등, 알아두면 충분할까?",budget,ask
44-middle-high-수능-중고등-14,44-middle-high,44,pet-safety-14,수능 중·고등,"수능 중·고등 vs 전문가 도움, 어떤 것이 더 좋을까",safety,vs
44-middle-high-초등-중고등-15,44-middle-high,44,burnout-parent-15,초등 중·고등,"초등 중·고등, 핵심 총정리",burnout,summary
44-middle-high-한부모-중고등-16,44-middle-high,44,grandparent-16,한부모 중·고등,"한부모 중·고등, 알아두면 충분할까?",extended,ask
44-middle-high-학원-중고등-17,44-middle-high,44,pet-safety-17,학원 중·고등,"학원 중·고등 vs 온라인 강의, 어떤 것이 더 좋을까",safety,vs
44-middle-high-신생아-중고등-18,44-middle-high,44,grandparent-18,신생아 중·고등,"신생아 중·고등, 얼마나 걸릴까?",extended,ask
44-suneung-신생아-수능입시-01,44-suneung,44,cost-plan-01,신생아 수능·입시,"신생아 수능·입시, 꿀팁 모음",budget,summary
44-suneung-워킹맘-수능입시-02,44-suneung,44,cost-plan-02,워킹맘 수능·입시,"워킹맘 수능·입시, 꿀팁 모음",budget,summary
44-suneung-아기띠-수능입시-03,44-suneung,44,twin-03,아기띠 수능·입시,"아기띠 수능·입시, 얼마나 걸릴까?",family,ask
44-suneung-반려견-수능입시-04,44-suneung,44,by-age-04,반려견 수능·입시,"반려견 수능·입시 vs 전문가 도움, 어떤 것이 더 좋을까",age,vs
44-suneung-중등-수능입시-05,44-suneung,44,couple-parent-05,중등 수능·입시,"중등 수능·입시, 초보자도 가능할까?",couple,ask
44-suneung-입양-수능입시-06,44-suneung,44,couple-parent-06,입양 수능·입시,"입양 수능·입시 vs 온라인 강의, 어떤 것이 더 좋을까",couple,vs
44-suneung-방학-수능입시-07,44-suneung,44,couple-parent-07,방학 수능·입시,방학 수능·입시 | 꿀팁 모음,couple,pipe
44-suneung-돌-전-수능입시-08,44-suneung,44,school-hospital-08,돌 전 수능·입시,"돌 전 수능·입시, 최신 정리",institution,summary
44-suneung-워킹대디-수능입시-09,44-suneung,44,prep-09,워킹대디 수능·입시,워킹대디 수능·입시 | 핵심 총정리,prep,pipe
44-suneung-유모차-수능입시-10,44-suneung,44,burnout-parent-10,유모차 수능·입시,"유모차 수능·입시, 초보자도 가능할까?",burnout,ask
44-suneung-반려묘-수능입시-11,44-suneung,44,cost-plan-11,반려묘 수능·입시,반려묘 수능·입시 | 꿀팁 모음,budget,pipe
44-suneung-고등-수능입시-12,44-suneung,44,cost-plan-12,고등 수능·입시,고등 수능·입시 | 최신 정리,budget,pipe
44-suneung-이유식-수능입시-13,44-suneung,44,twin-13,이유식 수능·입시,"이유식 수능·입시, 알아두면 충분할까?",family,ask
44-suneung-입학-수능입시-14,44-suneung,44,pet-safety-14,입학 수능·입시,"입학 수능·입시, 얼마나 걸릴까?",safety,ask
44-suneung-만-2세-수능입시-15,44-suneung,44,cost-plan-15,만 2세 수능·입시,"만 2세 수능·입시, 최신 정리",budget,summary
44-suneung-조부모-수능입시-16,44-suneung,44,pet-safety-16,조부모 수능·입시,"조부모 수능·입시, 꿀팁 모음",safety,summary
44-suneung-어린이집-수능입시-17,44-suneung,44,pet-safety-17,어린이집 수능·입시,"어린이집 수능·입시, 알아두면 충분할까?",safety,ask
44-suneung-다둥이-수능입시-18,44-suneung,44,first-time-18,다둥이 수능·입시,"다둥이 수능·입시, 꿀팁 모음",first,summary
44-academy-hagwon-어린이집-학원-01,44-academy-hagwon,44,twin-01,어린이집 학원,"어린이집 학원 vs 전문가 도움, 어떤 것이 더 좋을까",family,vs
44-academy-hagwon-다둥이-학원-02,44-academy-hagwon,44,cost-plan-02,다둥이 학원,"다둥이 학원, 알아두면 충분할까?",budget,ask
44-academy-hagwon-쌍둥이-학원-03,44-academy-hagwon,44,burnout-parent-03,쌍둥이 학원,쌍둥이 학원 | 최신 정리,burnout,pipe
44-academy-hagwon-수면교육-학원-04,44-academy-hagwon,44,by-age-04,수면교육 학원,"수면교육 학원 vs 전문가 도움, 어떤 것이 더 좋을까",age,vs
44-academy-hagwon-수능-학원-05,44-academy-hagwon,44,cost-plan-05,수능 학원,수능 학원 | 최신 정리,budget,pipe
44-academy-hagwon-초등-학원-06,44-academy-hagwon,44,burnout-parent-06,초등 학원,"초등 학원 vs 전문가 도움, 어떤 것이 더 좋을까",burnout,vs
44-academy-hagwon-한부모-학원-07,44-academy-hagwon,44,prep-07,한부모 학원,"한부모 학원, 얼마나 걸릴까?",prep,ask
44-academy-hagwon-학원-학원-08,44-academy-hagwon,44,prep-08,학원 학원,"학원 학원 vs 전문가 도움, 어떤 것이 더 좋을까",prep,vs
44-academy-hagwon-신생아-학원-09,44-academy-hagwon,44,twin-09,신생아 학원,"신생아 학원, 얼마나 걸릴까?",family,ask
44-academy-hagwon-워킹맘-학원-10,44-academy-hagwon,44,prep-10,워킹맘 학원,"워킹맘 학원, 꿀팁 모음",prep,summary
44-academy-hagwon-아기띠-학원-11,44-academy-hagwon,44,prep-11,아기띠 학원,"아기띠 학원, 꿀팁 모음",prep,summary
44-academy-hagwon-반려견-학원-12,44-academy-hagwon,44,pet-safety-12,반려견 학원,"반려견 학원, 최신 정리",safety,summary
44-academy-hagwon-중등-학원-13,44-academy-hagwon,44,school-hospital-13,중등 학원,"중등 학원, 알아두면 충분할까?",institution,ask
44-academy-hagwon-입양-학원-14,44-academy-hagwon,44,twin-14,입양 학원,"입양 학원, 얼마나 걸릴까?",family,ask
44-academy-hagwon-방학-학원-15,44-academy-hagwon,44,pet-safety-15,방학 학원,"방학 학원, 알아두면 충분할까?",safety,ask
44-academy-hagwon-돌-전-학원-16,44-academy-hagwon,44,school-hospital-16,돌 전 학원,"돌 전 학원, 최신 정리",institution,summary
44-academy-hagwon-워킹대디-학원-17,44-academy-hagwon,44,cost-plan-17,워킹대디 학원,워킹대디 학원 | 꿀팁 모음,budget,pipe
44-academy-hagwon-유모차-학원-18,44-academy-hagwon,44,school-hospital-18,유모차 학원,"유모차 학원 vs 전문가 도움, 어떤 것이 더 좋을까",institution,vs
44-study-method-입양-공부법-01,44-study-method,44,prep-01,입양 공부법,"입양 공부법, 알아두면 충분할까?",prep,ask
44-study-method-방학-공부법-02,44-study-method,44,couple-parent-02,방학 공부법,"방학 공부법, 완벽 가이드",couple,summary
44-study-method-돌-전-공부법-03,44-study-method,44,school-hospital-03,돌 전 공부법,"돌 전 공부법, 최신 정리",institution,summary
44-study-method-워킹대디-공부법-04,44-study-method,44,cost-plan-04,워킹대디 공부법,워킹대디 공부법 | 최신 정리,budget,pipe
44-study-method-유모차-공부법-05,44-study-method,44,burnout-parent-05,유모차 공부법,"유모차 공부법 vs 온라인 강의, 어떤 것이 더 좋을까",burnout,vs
44-study-method-반려묘-공부법-06,44-study-method,44,prep-06,반려묘 공부법,"반려묘 공부법, 알아두면 충분할까?",prep,ask
44-study-method-고등-공부법-07,44-study-method,44,twin-07,고등 공부법,고등 공부법 | 꿀팁 모음,family,pipe
44-study-method-이유식-공부법-08,44-study-method,44,prep-08,이유식 공부법,이유식 공부법 | 핵심 총정리,prep,pipe
44-study-method-입학-공부법-09,44-study-method,44,prep-09,입학 공부법,입학 공부법 | 최신 정리,prep,pipe
44-study-method-만-2세-공부법-10,44-study-method,44,pet-safety-10,만 2세 공부법,"만 2세 공부법, 꿀팁 모음",safety,summary
